b_mm,d_mm,rh0_s,fc_MPa,fy_MPa,M_kNm,es,c_d,b_d
428.60265843116497,739.0,1.0226174637521017,36.0,322.0,-337621.7219555253,-0.002778961183038248,13.572276766750502,0.5799765337363532
1300.5443846000521,663.0,0.2052576740703973,48.0,590.0,-33514.51048601672,-0.002285277981244,4.19743609581472,1.9616054066365793
2267.8681578100736,1411.0,0.5226183787373933,21.0,351.0,-3427604.578945918,-0.0027518658117366957,12.090232389970344,1.6072772202764518
345.18013548788997,612.0,0.1572390322999605,31.0,554.0,-7353.569031013979,-0.0022480972023722536,3.989877427594366,0.5640198292285784
496.0780995584428,575.0,1.0272472302809,50.0,411.0,-274706.79177154094,-0.002790763675489131,14.337854610154757,0.8627445209712048
651.6850001555376,394.0,0.33648925790614637,23.0,419.0,-37167.72116491581,-0.0026464085827161694,8.484368831814374,1.6540228430343595
401.209192722825,1092.0,0.595968605144448,48.0,475.0,-334415.11090702453,-0.002694246396036223,9.811822202937662,0.3674076856436126
2412.225572661377,1434.0,0.31100897964696084,59.0,385.0,-115109.38581866211,-0.002183282444787199,3.6732404989364187,1.6821656713119784
1032.5985371958718,780.0,0.860917907318583,41.0,331.0,-552902.7188078803,-0.0027222128630918726,10.799636129271848,1.3238442784562459
1694.3094874402605,992.0,1.0044118401640059,46.0,542.0,-5411087.187218695,-0.002844553753387927,19.29927589365799,1.7079732736292947
1489.46155276509,1110.0,0.5266169276353845,28.0,594.0,-3198454.6901410264,-0.00280598474562812,15.462701681434424,1.3418572547433243
2086.203867907697,1122.0,0.26391086773103345,31.0,334.0,-155706.10299244127,-0.002256932808575992,4.037319955212696,1.8593617361031165
1002.8430392224157,639.0,1.2987007085057538,54.0,578.0,-2206047.2635597605,-0.002878142591680655,24.618938162036592,1.5693944275781153
1356.9940834887689,1471.0,0.905757203887324,28.0,461.0,-9529209.60452654,-0.002854653554554484,20.640339643700262,0.9224976774226845
2799.0765705342874,1474.0,1.3591288485848063,60.0,301.0,-7490544.398123677,-0.002756904084965621,12.340807946426146,1.8989664657627459
2420.209893387789,1354.0,1.1849928931644067,58.0,407.0,-8327343.2515351055,-0.0028006705925694023,15.050463645433407,1.7874519153528723
1344.7146748567372,1430.0,0.17866882050000066,53.0,504.0,139.92584728766388,-0.0019922876962884394,2.977040162108307,0.9403599124872288
881.3926006969083,533.0,0.5736751694606137,50.0,334.0,-60173.48959985763,-0.0025389570728104388,6.506986276283396,1.6536446542155878
2026.6416606803177,1253.0,0.564855129985093,50.0,368.0,-956046.9696630967,-0.0025750195154665,7.059147676611763,1.6174314929611475
1827.8958461611787,1323.0,0.5007287430384787,37.0,572.0,-3256336.5973791853,-0.002741173938677435,11.590795705310414,1.3816295133493415
775.8304413812849,1328.0,0.11970235480105518,64.0,381.0,36243.77971955863,-0.0006740207215377238,1.2897793319910074,0.584209669714823
735.7639121572372,468.0,1.0157326863178253,38.0,392.0,-331319.1378456955,-0.0028105228935019345,15.83304735567423,1.5721451114470881
1603.6737516857997,1013.0,0.5392710527507656,23.0,456.0,-2140408.171420751,-0.002797271414185727,14.798110429026577,1.5830935357214213
1577.7122545105328,1164.0,0.7277872251495772,58.0,486.0,-1956211.542565333,-0.0027282053941869422,11.037746650731613,1.3554228990640316
409.0150830229768,548.0,0.567987179202581,64.0,551.0,-72133.05473465975,-0.0026610439582532507,8.850705196284563,0.7463778887280599
890.9686529901594,858.0,0.10143975540318584,44.0,529.0,9946.510618607053,-0.0014617101284209273,1.9502176120554342,1.0384250034850342
1163.7546853913977,785.0,0.8732537621131692,68.0,520.0,-953531.5859474855,-0.002751790362201829,12.086557261081929,1.482490045084583
460.67669405645074,371.0,0.1529092676392989,52.0,391.0,1227.0374225876762,-0.0014950276254979548,1.9933920720588767,1.24171615648639
1586.6079418482766,842.0,1.2312013074118942,56.0,422.0,-2605193.1798866186,-0.002821351223954243,16.792726300188082,1.8843324725038915
825.0561839519902,488.0,0.32714832132181326,42.0,531.0,-48911.01798916772,-0.002537606716643141,6.487983515289742,1.6906889015409634
612.4800909081255,1483.0,0.9606165629691232,52.0,372.0,-1464487.0681514079,-0.0027482055905462184,11.91448216228434,0.4130007356089855
715.2540302101352,999.0,0.16774042432940206,53.0,305.0,15783.044185224837,-0.0012263076565316954,1.6913869031727087,0.7159700002103455
668.3801758112702,905.0,0.2193951342997149,51.0,542.0,-24185.094270771384,-0.002250058692361887,4.000313050428289,0.7385416307306854
651.7812196881874,407.0,1.084153749404665,47.0,356.0,-159620.81886081278,-0.0027781961252822747,13.525462545764334,1.6014280582019347
498.3822555548283,1232.0,1.099037197676144,47.0,476.0,-2195316.643029136,-0.0028363595525649297,18.33287580804462,0.40453105158671127
1226.5792505625243,734.0,0.5753768133414385,25.0,568.0,-1444766.9124515986,-0.002834194694751452,18.09351031019721,1.6710888972241476
1135.841472952237,765.0,0.101910370511195,69.0,431.0,18264.004041903678,-0.0003962038703694536,1.1521639370535783,1.4847600953624012
705.0731505581897,531.0,0.21841828677809338,26.0,365.0,-12737.62529204525,-0.0022931120257763233,4.243953935267719,1.3278213758157997
1161.1490606356588,847.0,0.6096540363801338,39.0,570.0,-1227776.2226245424,-0.0027792289119226246,13.58873585362122,1.3708961754848392
775.6607362632233,613.0,0.8044661686873099,22.0,454.0,-933104.6651103843,-0.00286943759261006,22.977517495063775,1.265351935176547
1244.5482771340457,1398.0,0.2182393594013634,65.0,569.0,-37388.493295517306,-0.002132395992978159,3.457798691246105,0.8902348191230657
393.77257000094903,1029.0,0.4769407726240471,48.0,574.0,-268803.19862893823,-0.0026838361339983556,9.488750368406723,0.3826749951418358
339.05234069485334,514.0,0.6036868114943972,60.0,542.0,-64709.613021781355,-0.002696055833294361,9.870233841024532,0.6596349040755901
412.1864938527297,344.0,0.08115741608331728,57.0,487.0,1141.5024997031398,-0.0006095964772117326,1.2550182307716287,1.1982165518974701
431.7095980628902,667.0,0.9954989459376793,64.0,435.0,-247864.23363642622,-0.0027550353318196445,12.24666406908627,0.6472407767059823
285.4647885265472,361.0,0.6295993127743063,69.0,423.0,-12586.923547155586,-0.0025705644289315596,6.985914074458168,0.7907611870541473
292.1266670662768,318.0,0.3035218102307935,29.0,500.0,-9317.440338104694,-0.0025892928704735157,7.304475097519698,0.9186373178184806
970.7079056451032,822.0,0.7097191172182257,52.0,576.0,-971804.7264385675,-0.002779894899504285,13.629852253507439,1.1809098608821207
453.6119137303368,334.0,0.311116010059331,39.0,481.0,-9519.633511456403,-0.002487335706485653,5.851782614768827,1.3581195021866372
230.8073216121159,535.0,0.5852541841739853,32.0,351.0,-37675.279847102414,-0.002673706577195831,9.194178583858582,0.43141555441516993
932.5775960346125,1419.0,1.2024438324616145,65.0,463.0,-4221759.6026167525,-0.002806482117361875,15.50244328380724,0.6572076081991631
545.989673812347,418.0,0.030867688078774602,49.0,594.0,1364.1410030091815,0.001770278693101275,0.6288940737023535,1.3061953918955669
502.34802933206083,362.0,0.8446074702779648,26.0,547.0,-287481.93041062186,-0.002878019556095091,24.594106267875798,1.387701738486356
1073.2114290585514,913.0,0.9270458812916782,65.0,551.0,-1655409.5565281939,-0.0027890817952590254,14.223523302240574,1.1754780164934846
1223.4884415484219,714.0,1.0003140694399653,39.0,505.0,-2085619.7928396664,-0.0028481297345843127,19.75370222596658,1.7135692458661371
2146.6198802577255,1193.0,1.02426551303276,63.0,468.0,-5090342.17593015,-0.0027821609756835935,13.771637150020306,1.799346085714774
1215.1896580704192,1421.0,0.40787447935858856,58.0,390.0,-239383.34589077282,-0.0023956474050849203,4.963989606798237,0.8551651358694012
1654.5530115400375,961.0,0.7355882960611357,24.0,491.0,-4333518.612417513,-0.0028559696403402646,20.828941947290524,1.7216992836004552
712.3350117942091,424.0,0.8090179087596928,31.0,477.0,-312456.0271333226,-0.0028302712888683464,17.675265310139466,1.6800354051750215
1563.7817626755545,987.0,1.0479917570148765,68.0,595.0,-4174003.1150116515,-0.0028192461246373314,16.597154522860034,1.5843786855882012
652.9039720944029,835.0,0.5759166915167778,24.0,302.0,-258341.59308215269,-0.0027009087283518664,10.03038297797387,0.7819209246639556
369.81742232905026,602.0,0.47631936284612675,23.0,385.0,-90693.79722852382,-0.002728150851955092,11.03553210144479,0.614314655031645
2053.5861926376897,1089.0,0.8130430694497811,39.0,427.0,-3581797.3105078125,-0.0027790168906198353,13.575698198901716,1.885754079557107
515.7312604976817,315.0,1.139767747224155,62.0,565.0,-168387.53385546443,-0.0028404192817394736,18.799263674840102,1.637242096818037
1922.1060769416654,1264.0,0.30135662541195307,27.0,533.0,-1232870.8105508478,-0.002635653235449663,8.233914204514726,1.5206535418842289
436.3397249959859,1096.0,0.8381515342350859,69.0,566.0,-756953.3174712092,-0.0027589186291564053,12.443931231610167,0.3981201870401331
1318.294131615955,760.0,0.6171353279153662,37.0,327.0,-339335.60697083955,-0.0026326513966520816,8.166629660923679,1.7345975415999406
507.7397979765686,825.0,0.6890081321273562,40.0,352.0,-215119.32992584363,-0.0026785681539630663,9.333238249377713,0.6154421793655377
789.0733641766043,707.0,0.30620824553095227,63.0,413.0,-9018.387009013231,-0.0021742907425225102,3.6332401179137626,1.1160867951578561
2168.778385413172,1156.0,0.1346915358382803,58.0,308.0,69645.84069907894,-0.0006826559929394258,1.2945855215537627,1.876105869734578
640.3425999215098,328.0,1.0115015623957304,66.0,581.0,-171571.19218971467,-0.0028138535396720955,16.116341910103372,1.9522640241509444
191.64953890776033,575.0,1.1437128064830924,55.0,334.0,-74686.35112011818,-0.002761354760374014,12.570960999271175,0.3333035459265397
908.1513852123065,546.0,0.9250184118853162,40.0,586.0,-1023096.622462035,-0.00285618376317443,20.85995341150944,1.6632809252972647
1881.9270191885914,1012.0,0.7892009666217055,51.0,370.0,-1332699.4091149964,-0.0026946033834055923,9.82329153955314,1.85961167904011
1192.990484581147,990.0,0.1668646384874719,34.0,580.0,-76318.57887368949,-0.002276935233370262,4.149005923747656,1.2050408935163102
226.45197332949954,647.0,0.2639538042798347,29.0,539.0,-25433.282444846347,-0.0025618977747958512,6.847716873846163,0.3500030499683146
520.8668709125678,366.0,1.2099685284154493,65.0,571.0,-253196.82224237174,-0.0028440602939900045,19.238204795690123,1.4231335270835186
469.8987512922695,507.0,0.5897149077189997,33.0,407.0,-95040.47046273245,-0.002714507686417016,10.508163818315856,0.9268219946593086
478.33198628419746,849.0,0.38833171194348765,23.0,390.0,-150039.6848213514,-0.002670830583376294,9.113847910814513,0.5634063442687838
957.4971453787102,1004.0,0.54205879848835,36.0,485.0,-836265.7951372579,-0.002723146838289668,10.836069133062171,0.9536824157158469
1548.3838745576622,1109.0,0.358599389318623,58.0,424.0,-156948.28448057713,-0.0023677248279846334,4.744769576255145,1.3961982638031218
1237.1341883523341,742.0,0.7924305720339657,42.0,534.0,-1419949.104869031,-0.002810177252590705,15.804217571097581,1.6672967498009894
898.6768646415114,822.0,0.742738753131295,58.0,591.0,-920090.5692137721,-0.0027809930154667254,13.698193262618046,1.093280857228116
1553.4564354760594,1256.0,0.9984088105874551,51.0,309.0,-1934211.5906973174,-0.0027109408843731466,10.378499890910541,1.2368283721943147
827.4081481404079,507.0,0.9342124092384115,38.0,378.0,-335455.60240579484,-0.0027863588988684494,14.042241797624547,1.6319687340047493
666.2934956172644,1421.0,1.0384145832434986,66.0,360.0,-1172790.5238317116,-0.00270736639786891,10.251727683193732,0.4688905669368504
677.8452533164603,530.0,0.1092374608967992,41.0,381.0,3192.65031124056,-0.0010980228540644831,1.5773060188504018,1.2789533081442648
761.7100066090699,578.0,0.3180471499485896,35.0,332.0,-20815.18403430233,-0.002323810192926997,4.436624108526545,1.3178373816765914
415.31609412056093,526.0,0.8869245756658014,66.0,505.0,-153986.55534635342,-0.0027557585297333523,12.282926387254346,0.7895743234231196
449.51004042074356,905.0,0.2586096849533708,32.0,361.0,-24614.293170858855,-0.0022820272251906797,4.17843141865197,0.49669617726049015
614.3751105905034,758.0,0.20257363246425675,25.0,460.0,-39227.76982203573,-0.002418488420183395,5.158968632999756,0.8105212540771812
1913.7724081104402,1382.0,0.44837140738773196,42.0,559.0,-2299809.6263909927,-0.002679519937637743,9.360956740606618,1.3847846657817946
2430.3136401068728,1345.0,0.3784274583863695,49.0,306.0,-198624.72756126913,-0.002244681306816005,3.9718333824808467,1.8069246394846639
918.233602426983,1329.0,0.9045268111233242,41.0,302.0,-1293281.1311987035,-0.002710216616146504,10.352560454317466,0.6909206940759842
768.9967481997703,1450.0,0.87633911857416,47.0,452.0,-2534506.9207006027,-0.0027838778051322228,13.881036151032006,0.5303425849653588
1195.104381228712,680.0,0.23704403471240265,42.0,395.0,-16111.567796653297,-0.0021421238225780717,3.4970081684929615,1.7575064429834002
1337.499664825937,1333.0,0.06754346445500281,49.0,595.0,49431.50215514272,-0.0008236236298194206,1.378438050102098,1.0033755925175822
1739.2566357845944,1413.0,0.3465898217336044,26.0,355.0,-762102.0298510843,-0.0025419759354755227,6.549874192995985,1.2308964159834355
428.7192613816136,382.0,0.6404096043717178,34.0,420.0,-61477.388786885786,-0.002739826907964259,11.53078504977708,1.1223017313654806
1635.2367435909762,1104.0,0.059565342155466716,34.0,372.0,27232.395627911093,0.00015815124432622566,0.9499228402660094,1.4811927025280582
869.0013777282975,752.0,0.8752985264239532,26.0,473.0,-1702304.1196280401,-0.0028638821389311664,22.03972334301464,1.1555869384684807
860.4090441914993,743.0,0.6585569486268057,48.0,326.0,-166321.11145739254,-0.0025968398109495784,7.441210916846757,1.1580202479024218
503.97485059011177,371.0,0.472558099550463,51.0,313.0,-7243.765392321446,-0.0023970878928651976,4.9758496545322215,1.3584227778709212
1426.6608347568576,1218.0,0.7299521465999763,35.0,573.0,-5337704.170787801,-0.002829293837379153,17.57405798326834,1.1713143142502935
1003.8351077840375,503.0,0.9019222337707489,56.0,431.0,-304409.3692153881,-0.0027612215103402786,12.563945790407006,1.9956960393320826
933.379036022971,565.0,0.8783985100154019,48.0,592.0,-832454.3517088767,-0.002833553265357884,18.023784043889016,1.6519982938459665
791.3246500783495,542.0,0.9911702374200595,69.0,511.0,-390646.41176361614,-0.002774195041225825,13.28580212005116,1.4600085794803495
1685.4092247261353,1390.0,1.0445129449169939,51.0,525.0,-9508674.740479717,-0.0028373775784049336,18.447640679401925,1.2125246221051333
469.90937810074087,981.0,0.7477667357599208,44.0,489.0,-642993.2959165871,-0.002774250371098696,13.28905839004314,0.47901057910371136
403.43548891741466,1062.0,0.6649143255208663,36.0,429.0,-475156.0245429774,-0.0027448387962953954,11.757273270559747,0.3798827579260025
549.5743372850195,1373.0,0.9187974143183553,31.0,433.0,-2699348.4766316023,-0.002835364242156425,18.222043857874336,0.4002726418681861
606.0176305345208,708.0,0.10354092285014327,37.0,453.0,3623.445427652904,-0.0014194933754668325,1.898125546222311,0.8559571052747469
338.7942036008872,717.0,0.7189013538496163,40.0,476.0,-240328.0117228497,-0.0027721863934083773,13.16866031350699,0.4725163230137897
977.5936193096579,1421.0,0.9966417979410029,58.0,315.0,-1353469.045699726,-0.0026937811791347905,9.796915785658165,0.6879617306894145
1501.964020385398,954.0,0.7482849638317794,26.0,346.0,-1719184.6159199208,-0.0027823346313023494,13.782624300548083,1.5743857656031426
1867.0511915533025,1010.0,0.9209995259423045,32.0,443.0,-5051017.690098947,-0.00283571540912793,18.26099443700183,1.8485655361913886
155.39194230722978,326.0,0.9013860750852969,27.0,469.0,-57319.61919618513,-0.0028615671427123144,21.671155669101843,0.4766623997154288
597.8593090775562,502.0,0.19655597564081906,64.0,588.0,-1084.2885671075517,-0.002082153759624286,3.268521314389185,1.1909547989592753
462.8534653832145,1100.0,0.8374635594909127,68.0,459.0,-500578.3889559669,-0.002706786578624595,10.231455251698934,0.4207758776211041
472.70207815212245,999.0,0.4057223935826677,21.0,526.0,-501160.4732583955,-0.0027867133476697542,14.06557779037622,0.47317525340552796
846.1093313570992,538.0,0.10669526334865886,21.0,556.0,-9613.240999769334,-0.0022327118878115253,3.9098742080642173,1.5726939244555747
795.4493303502405,498.0,1.0497500931475798,68.0,527.0,-413147.74137241434,-0.002796264873765657,14.72500130659501,1.597287811948274
999.6584256070048,1317.0,0.38873081358463246,47.0,441.0,-340509.1532995988,-0.002500630002661901,6.007569569640855,0.7590420847433598
524.9356018398161,402.0,0.7233223254712398,37.0,594.0,-212520.1066045156,-0.0028274606176156947,17.387334755365888,1.3058099548254132
1806.601743592435,1214.0,1.3046362373112415,70.0,552.0,-9686588.531337902,-0.0028388897905944335,18.620793871901878,1.4881398217400619
222.22573201955248,407.0,0.0975002796698119,68.0,496.0,1035.4751397075356,-0.0006693615239324896,1.2872009240411684,0.54600916958121
1992.099642106529,1416.0,0.21132842549256137,24.0,423.0,-425245.55325398676,-0.0024180682361229057,5.155243597655909,1.4068500297362494
818.2932374196334,539.0,0.1453484814397975,37.0,594.0,-7647.769203907526,-0.0021413629776842256,3.493909442559202,1.518169271650526
629.3560608397619,1112.0,0.7227653999884934,59.0,338.0,-272939.0261500561,-0.0025996945577617175,7.49427732789664,0.5659676806112967
2328.8024407122666,1349.0,0.26872177038034173,56.0,359.0,-5458.859749724736,-0.002037846722773971,3.11800632083202,1.7263175987489003
949.3909169263895,1128.0,0.7201413306015663,31.0,407.0,-1615082.786230692,-0.0027765297670170955,13.424606758384234,0.8416586142964446
340.7454355425085,565.0,0.8487659283170316,52.0,405.0,-108007.48222696158,-0.002738244308875783,11.461068858198548,0.6030892664469177
1055.9026228742368,920.0,0.13483813716758886,41.0,417.0,9713.229123849553,-0.0015921607538878575,2.130925109727359,1.1477202422546053
643.9628908023759,867.0,0.047612222324067366,38.0,572.0,7625.2728340993535,-0.0002298214784718263,1.0829626959727652,0.7427484322980115
456.85050423227386,356.0,0.9027592449880475,27.0,532.0,-263149.61409128114,-0.0028781461393401994,24.61965491906401,1.2832879332367244
784.5099541768868,674.0,0.7973620307825364,39.0,336.0,-290348.4202977336,-0.0027136444013912105,10.476484533827865,1.1639613563455293
746.550620548612,1115.0,0.972631224004937,30.0,407.0,-2484422.2136173053,-0.0028384984686851524,18.57567526187408,0.6695521260525668
1056.6968937068423,1194.0,0.04503768845293976,32.0,513.0,20023.400676095185,-9.887456972642167e-05,1.034081452906053,0.885005773623821
1250.5246923829839,1186.0,0.6804778208873998,38.0,377.0,-1340757.577851268,-0.0027059190352153963,10.201272299950853,1.0544053055505767
1499.71542112039,1424.0,0.3287757895400927,64.0,596.0,-477326.19407146075,-0.0024586384312841763,5.541582877994776,1.0531709417980266
646.9727188444024,459.0,0.8523029290595131,35.0,318.0,-131338.55394968524,-0.0027365627944813567,11.38791308575316,1.40952662057604
826.5985726858048,1197.0,0.39440343606893685,24.0,514.0,-952875.4134445762,-0.002743394158302302,11.691082245642074,0.690558540255476
1700.0764748793215,1190.0,0.8398730884401371,34.0,554.0,-7897226.580289086,-0.002849600609967282,19.946889407911634,1.4286356931759003
1021.8783797763072,561.0,0.8755470545804402,31.0,376.0,-555502.1332094364,-0.002801040586732426,15.0784521864537,1.8215300887278203
868.4109705341305,1064.0,0.5948188427801613,33.0,383.0,-685549.7577472276,-0.002699221046282047,9.974102120233997,0.8161757241862129
781.2140517991334,549.0,0.3097628783717178,21.0,599.0,-183380.67192719874,-0.002754686071551218,12.229228152556201,1.422976414934669
2803.8936758818827,1485.0,0.9361611483903043,69.0,478.0,-7788473.099486227,-0.002744421617247566,11.738081944535782,1.8881438894827494
662.9750520608761,1004.0,1.062209958302505,39.0,305.0,-841457.0499488616,-0.002763195310117613,12.668668012825254,0.6603337171921076
1339.5184520730513,747.0,1.1392673061342773,42.0,464.0,-2530233.2306605834,-0.002848047755600627,19.743045006397935,1.7931973923334021
577.1345308681521,1392.0,0.769893371037571,48.0,554.0,-2016161.2418614428,-0.002797069076515215,14.78335557973708,0.41460813999148854
1386.4799707451932,1336.0,1.0141771668050847,56.0,377.0,-2853945.5987371784,-0.002757234825817132,12.357620940061956,1.037784409240414
724.5199345718955,492.0,0.3884170209633092,33.0,374.0,-40494.533299185365,-0.002528305208510436,6.360044787703309,1.472601493032308
1275.5412098776533,1065.0,0.46885321820163084,30.0,326.0,-441593.4752052747,-0.0025817222532626195,7.172267765618378,1.1976912768804255
1555.3082577869272,1375.0,0.6465914633960549,28.0,467.0,-4744686.6341791805,-0.002799011925142081,14.92625869530191,1.1311332783904926
992.7009430079935,698.0,0.18503112212647232,29.0,531.0,-47183.254969191876,-0.00236561508663002,4.728990139540673,1.4222076547392457
774.7834450934938,1068.0,1.0191469431762479,64.0,415.0,-1079220.9168623318,-0.0027491878285630885,11.961142008431644,0.7254526639452189
1073.8626197185504,600.0,1.0302156011978725,61.0,305.0,-246595.44046126315,-0.002678222694730548,9.323218110387986,1.7897710328642507
1199.0828397871537,930.0,0.36253815757810737,42.0,447.0,-213386.90130826362,-0.002504333591317306,6.052457756766161,1.2893363868679073
1476.4056590510113,864.0,0.681750172783963,40.0,409.0,-952833.9806263668,-0.002720419196248876,10.730350438045555,1.7088028461238556
947.2651011823631,603.0,0.43035139455223015,57.0,435.0,-60089.189372099885,-0.002495320201301092,5.9443631540912945,1.5709205658082306
961.5577149338346,543.0,0.13788427605565512,67.0,564.0,6994.430914989207,-0.0015719793338494653,2.100809933015182,1.7708245210567857
1618.6890569824739,1197.0,0.7789643816890589,63.0,301.0,-646707.1112144423,-0.002554641248295685,6.736142466089398,1.3522882681557844
673.4197392681567,1420.0,0.45142125028496727,47.0,394.0,-296102.8775121018,-0.0025186823566887605,6.232890154122354,0.47423925300574415
2036.8094482088409,1213.0,1.1471713634529146,57.0,542.0,-10093109.326269329,-0.0028480499634312385,19.743331872397544,1.6791504107245185
2260.0602524216247,1350.0,0.6868019296638264,42.0,501.0,-5412828.042379034,-0.002766556652809868,12.851083725922578,1.6741187054974997
2484.7569329390817,1312.0,0.32467122527509373,39.0,553.0,-1311653.339860527,-0.0025727012956388825,7.020849746047082,1.8938696135206416
2818.6399656693616,1461.0,0.75516078725874,63.0,428.0,-3923794.481003321,-0.0026769193953727847,9.285608473654838,1.9292539121624652
253.28035853846393,568.0,0.4499348534525833,31.0,385.0,-32372.39129093133,-0.0026218871282158635,7.934138782010811,0.4459161241874365
1072.1917515778225,1414.0,0.4298071380528967,53.0,316.0,-147742.16104364084,-0.0023318789398793422,4.490204214574858,0.7582685654722932
435.02726143670384,539.0,0.13202054136674257,53.0,438.0,2617.8883608089354,-0.0014307206926028424,1.9117055745645866,0.8071006705690238
945.1021372428808,1355.0,1.1285060419256343,63.0,425.0,-2894706.4423789848,-0.0027822785249950917,13.779072550984546,0.697492352208768
1661.8866742283217,1303.0,0.9702597659567526,34.0,348.0,-4612704.088626096,-0.002792746325743455,14.475014789298767,1.275431062339464
1639.7644701089575,860.0,1.0384965458593312,46.0,340.0,-1505264.0193252529,-0.0027603334761822397,12.517392718063396,1.9067028722197181
508.02770464516595,687.0,1.3000904419682382,68.0,520.0,-785876.8896734165,-0.002833280829546091,17.99433137672302,0.7394871974456564
621.5764366594999,565.0,1.1001671476042691,47.0,542.0,-764682.1288732222,-0.0028564338533622327,20.896291153995488,1.1001352861230087
502.55090956531365,640.0,0.280687997022639,24.0,458.0,-56916.94037994069,-0.0025953486175718447,7.413789079375357,0.7852357961958025
1781.366349641084,1194.0,1.045150037874947,44.0,435.0,-5863125.622427514,-0.00281843415785176,16.522931651156295,1.4919316161148108
576.2867525142226,487.0,0.19793540013122657,69.0,315.0,3992.1148626655163,-0.00116570745641901,1.6355079294730503,1.18334035423865
1051.3122564551218,598.0,0.8136435303636874,22.0,357.0,-738935.9918551291,-0.0028358354444092686,18.274346671269985,1.7580472515971937
746.2734075482094,614.0,0.43531948134045606,42.0,569.0,-172068.45473037913,-0.0026757123834367388,9.251047054443305,1.2154290025215138
1391.471561242036,774.0,0.21725888747205224,31.0,366.0,-33729.54373147548,-0.002176292176050676,3.6420681129581753,1.7977668749897104
497.9746515130098,1081.0,0.3499003190220704,33.0,387.0,-111400.41559425023,-0.0024939707366963457,5.928510893647238,0.46066110223220147
2588.381771583389,1360.0,0.7626611717628657,55.0,478.0,-5059490.117088055,-0.002749932821732857,11.996776309424924,1.9032218908701388
548.7365053308638,1042.0,0.9648899374792648,49.0,320.0,-497921.3578669053,-0.002716726111048418,10.590457211228424,0.5266185271889288
519.4532716301917,1198.0,0.46898222496625075,40.0,328.0,-144744.19896823706,-0.0024932127416023536,5.91964369721007,0.4336003936812952
861.6399548758448,1127.0,0.03728821486418987,25.0,317.0,9338.256246767383,0.001584249646356199,0.6544146221147787,0.764542994565967
1995.6777818548064,1447.0,0.5306014966488204,22.0,308.0,-2301085.0715137986,-0.0027082152433620115,10.281551492157073,1.379182986769044
1427.2281789419924,820.0,0.46223079293386626,57.0,400.0,-161124.26871291318,-0.0024890133811708353,5.8709952265951095,1.740522169441454
697.749798371795,820.0,0.6492441733123103,47.0,313.0,-147144.28808167315,-0.002578732840451232,7.1213716331778345,0.8509143882582866
1571.3621355755292,1014.0,0.16598582566880027,60.0,410.0,36592.58387484549,-0.0015386645237181278,2.0529166975628392,1.5496668003703444
1075.2314846940037,1106.0,0.5931737755995721,65.0,562.0,-884315.9717620733,-0.0026768169050274807,9.282663749027762,0.9721803659077791
1237.5108187165524,1046.0,0.2683832148340459,55.0,395.0,-19206.935228564973,-0.002140068653759828,3.4886505918370427,1.1830887368227079
398.54491247579455,1054.0,0.3195792859400909,24.0,402.0,-122224.51829007897,-0.002595083314946498,7.408931542555741,0.37812610291821114
2045.2171944064019,1289.0,0.1330026585077293,52.0,537.0,46612.586599061266,-0.001740191639676566,2.3813145669471516,1.5866696620685818
438.3999470373862,857.0,0.6106227671833867,53.0,467.0,-198777.5311847187,-0.0026817810822589573,9.427472198372927,0.5115518635208707
1003.3880652187615,1052.0,1.2534176191294195,52.0,526.0,-4728114.157356578,-0.0028635236011866337,21.981822689376152,0.9537909365197353
2576.6944787632383,1475.0,0.7740093665451462,50.0,581.0,-10816468.484243374,-0.002803559272102439,15.271782140638495,1.7469115110259243
311.192319330397,349.0,0.08570643732030636,28.0,493.0,179.89582885915695,-0.0015636615857010398,2.0886442708309954,0.8916685367633153
437.00981006447506,854.0,1.0316416261997061,70.0,544.0,-664690.195465464,-0.002793260329378457,14.511003093798063,0.511721089068472
1776.8878277039091,1389.0,1.0998249531949535,55.0,326.0,-3484257.9012459014,-0.0027457417475937385,11.799027058545613,1.279256895395183
992.653090064675,550.0,0.7697971821003313,20.0,326.0,-480845.21876954194,-0.002827259097311988,17.367050613474603,1.804823800117591
629.6460389430226,766.0,1.086588939900615,65.0,341.0,-322128.8001763423,-0.0027092315813287363,10.317489133480256,0.8219922179412829
1008.3675427285173,658.0,0.6008772620536198,54.0,514.0,-318814.79683122784,-0.0027038307510287058,10.129343307653029,1.5324734691922755
417.8817618673648,1073.0,0.8598077800392503,24.0,366.0,-1016367.5037909243,-0.002834694276045635,18.14819189702224,0.3894517817962393
464.1475139323332,429.0,0.7476252828944009,52.0,393.0,-58321.770910479965,-0.002693759543451555,9.796223640116681,1.0819289369052056
1742.7671389717748,1173.0,1.3095534242751525,62.0,332.0,-3257934.9596944135,-0.002763634589630088,12.69221243203476,1.4857349863356988
666.1990265751604,1091.0,0.916424959838954,47.0,423.0,-1183965.0703317227,-0.002779162548762839,13.584652345848028,0.6106315550643083
234.63171049516782,681.0,0.8202544298459918,24.0,516.0,-431713.05200770503,-0.0028770942895031963,24.408955351818445,0.34453995667425524
898.1527660225895,542.0,0.24715753963371634,27.0,464.0,-45341.62179614763,-0.002489693586636589,5.878820883764932,1.6571084243959215
983.7135427950351,785.0,0.22440460720917388,63.0,524.0,-6980.311679875179,-0.002111963062474392,3.378237856140404,1.2531382710764778
